ts_code,trade_date,open,high,low,close,change,pct_change,vol,amount,amplitude,exchange_rate
688777,20241022,51.79,51.79,50.0,50.48,-1.53,-2.94,234138,1182235426.0,3.44,3.01
688777,20241023,50.0,50.0,48.31,48.57,-1.91,-3.78,280652,1372116908.0,3.35,3.6
688777,20241024,48.49,48.86,47.93,48.09,-0.48,-0.99,151811,731546548.0,1.91,1.95
688777,20241025,48.35,49.29,47.41,48.87,0.78,1.62,188327,912066111.0,3.91,2.42
688777,20241028,48.71,48.89,47.85,48.56,-0.31,-0.63,156082,755626652.0,2.13,2.0
688777,20241029,48.75,49.4,47.86,48.02,-0.54,-1.11,174107,846967612.0,3.17,2.24
688777,20241030,47.85,48.47,47.16,47.75,-0.27,-0.56,123439,589882204.0,2.73,1.59
688777,20241031,47.66,48.46,47.33,48.17,0.42,0.88,144659,695029089.0,2.37,1.86
688777,20241101,48.11,48.47,46.92,46.93,-1.24,-2.57,128039,607790478.0,3.22,1.64
688777,20241104,46.9,48.91,46.9,48.05,1.12,2.39,192996,929235036.0,4.28,2.48
688777,20241105,48.07,49.9,47.71,49.59,1.54,3.2,246379,1207781653.0,4.56,3.16
688777,20241106,49.77,50.75,48.64,49.09,-0.5,-1.01,241677,1200354538.0,4.25,3.1
688777,20241107,48.8,50.24,48.59,50.24,1.15,2.34,185217,918648068.0,3.36,2.38
688777,20241108,52.0,52.93,50.82,51.09,0.85,1.69,276750,1433196550.0,4.2,3.55
688777,20241111,51.0,53.75,50.79,53.61,2.52,4.93,300930,1594250214.0,5.79,3.86
688777,20241112,54.11,56.39,53.23,54.17,0.56,1.04,368773,2014500366.0,5.89,4.74
688777,20241113,54.0,54.94,52.5,53.91,-0.26,-0.48,220864,1182628534.0,4.5,2.84
688777,20241114,53.63,54.6,51.5,51.83,-2.08,-3.86,184027,970593435.0,5.75,2.36
688777,20241115,51.53,52.11,49.15,49.28,-2.55,-4.92,190746,966175412.0,5.71,2.45
688777,20241118,49.35,49.88,47.56,47.79,-1.49,-3.02,155938,755581665.0,4.71,2.0
688777,20241119,48.06,49.99,47.82,49.74,1.95,4.08,141853,692423306.0,4.54,1.82
688777,20241120,49.23,50.66,49.22,49.98,0.24,0.48,142825,713898140.0,2.9,1.83
688777,20241121,50.05,50.13,48.7,49.13,-0.85,-1.7,126137,623183816.0,2.86,1.62
688777,20241122,49.56,50.15,47.0,47.09,-2.04,-4.15,162774,791029966.0,6.41,2.09
688777,20241125,46.9,47.39,45.82,46.53,-0.56,-1.19,139188,646770938.0,3.33,1.79
688777,20241126,46.7,46.92,46.0,46.05,-0.48,-1.03,85963,398977113.0,1.98,1.1
688777,20241127,46.05,47.41,45.48,47.25,1.2,2.61,122301,568329634.0,4.19,1.57
688777,20241128,47.18,47.45,46.41,46.45,-0.8,-1.69,97382,456237718.0,2.2,1.25
688777,20241129,46.3,49.13,46.11,48.46,2.01,4.33,176158,843044644.0,6.5,2.26
688777,20241202,48.6,50.15,48.44,49.6,1.14,2.35,170258,841020650.0,3.53,2.19
688777,20241203,49.58,49.58,48.27,48.86,-0.74,-1.49,112545,549672646.0,2.64,1.45
688777,20241204,48.94,51.06,48.61,50.19,1.33,2.72,227943,1141245076.0,5.01,2.93
688777,20241205,49.88,50.76,49.4,49.81,-0.38,-0.76,157843,788933362.0,2.71,2.03
688777,20241206,50.0,50.76,48.86,50.25,0.44,0.88,158221,789358246.0,3.81,2.03
688777,20241209,50.54,52.18,49.93,50.06,-0.19,-0.38,180479,918302551.0,4.48,2.32
688777,20241210,52.0,53.28,50.57,50.8,0.74,1.48,301766,1569399107.0,5.41,3.88
688777,20241211,50.6,51.38,49.9,50.3,-0.5,-0.98,185872,938678927.0,2.91,2.39
688777,20241212,50.29,50.35,49.14,49.93,-0.37,-0.74,143674,714515282.0,2.41,1.85
688777,20241213,49.7,50.53,49.18,49.81,-0.12,-0.24,153702,764937428.0,2.7,1.97
688777,20241216,50.0,50.79,48.93,49.18,-0.63,-1.26,128433,638130280.0,3.73,1.65
688777,20241217,49.01,50.07,48.9,49.38,0.2,0.41,102522,507485060.0,2.38,1.32
688777,20241218,49.19,50.2,49.0,49.69,0.31,0.63,107051,532483713.0,2.43,1.37
688777,20241219,49.22,51.86,48.9,51.47,1.78,3.58,212084,1075907636.0,5.96,2.72
688777,20241220,51.46,52.1,50.94,51.48,0.01,0.02,167998,864931610.0,2.25,2.16
688777,20241223,51.64,52.09,50.15,50.18,-1.3,-2.53,158362,804757010.0,3.77,2.03
688777,20241224,50.38,51.18,50.14,50.87,0.69,1.38,124829,632464719.0,2.07,1.6
688777,20241225,50.75,50.94,49.88,50.48,-0.39,-0.77,120341,605461760.0,2.08,1.55
688777,20241226,50.52,52.9,50.52,52.56,2.08,4.12,238423,1242143017.0,4.71,3.06
688777,20241227,52.56,52.99,51.32,51.43,-1.13,-2.15,188977,987834865.0,3.18,2.43
688777,20241230,51.03,53.25,51.03,51.77,0.34,0.66,181138,942505013.0,4.32,2.33
688777,20241231,52.0,52.0,49.66,49.67,-2.1,-4.06,166971,843825587.0,4.52,2.14
688777,20250102,49.6,50.55,48.4,49.16,-0.51,-1.03,156979,775618679.0,4.33,2.02
688777,20250103,49.16,49.29,46.95,47.0,-2.16,-4.39,131553,631797672.0,4.76,1.69
688777,20250106,47.06,47.37,45.82,46.26,-0.74,-1.57,105260,489364336.0,3.3,1.35
688777,20250107,46.36,47.2,45.7,46.95,0.69,1.49,89122,413971710.0,3.24,1.14
688777,20250108,46.6,46.88,44.68,46.04,-0.91,-1.94,154250,704549442.0,4.69,1.98
688777,20250109,45.76,46.81,45.7,46.4,0.36,0.78,107428,497784457.0,2.41,1.38
688777,20250110,46.49,48.46,46.29,46.4,0.0,0.0,168127,798162653.0,4.68,2.16
688777,20250113,45.59,47.11,45.01,46.09,-0.31,-0.67,96390,445011441.0,4.53,1.24
688777,20250114,46.37,48.86,45.63,48.76,2.67,5.79,165876,792894757.0,7.01,2.13
688777,20250115,48.72,48.99,47.63,47.89,-0.87,-1.78,108867,524387852.0,2.79,1.4
688777,20250116,48.18,49.09,47.43,47.91,0.02,0.04,106250,512603312.0,3.47,1.36
